M=20,,M=40,,M=60,,M=80,,M=90,,friction,,adiabatic,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
130.88674426708184,0.5944754915101548,112.11554493046395,0.524788369340635,102.19054298236713,0.49873598323002544,87.76333000564088,0.5163495550072549,62.83907204768895,0.5474101283362882,67.45303616402828,0.51439685262081,115.13619769727603,0.6259069527191029
134.97350977512173,0.6012745039039867,114.35406439158362,0.535146768620489,103.26934754194286,0.49358438145674105,90.01546295286948,0.5138123035216373,64.74061327138071,0.5443854830251291,71.33673257850094,0.5006494353172454,123.1193514381365,0.6260541413411967
139.94870256751807,0.6042167021360016,119.23565502366384,0.5358676583491532,110.4613779391145,0.4775898845225438,94.36637096607569,0.5144231916373951,68.8123299090937,0.5439670467994624,76.0834726406342,0.5006494353172454,125.99616359700516,0.6150395261211744
144.99418850768768,0.6047231133392895,123.48448528906985,0.5309250026617782,112.24500147761304,0.4731546007101161,98.7579830200807,0.5101497918342114,72.26142220099445,0.5449321836214777,80.56051156287353,0.48582018164129104,126.67940648473646,0.6118872364646646
148.33940469755163,0.6039104308617457,126.47194406943342,0.5267131436295545,116.86228499259721,0.4748619887264046,98.95412930363992,0.49456563893736666,73.86421754664983,0.5374886447327321,80.35553869655413,0.4786594551764257,132.00870100904064,0.6152799342039277
150.34837852182824,0.5998545666084932,131.62649596507666,0.5286152735150749,122.47206870239106,0.46267477081703473,100.42130350466292,0.4866370784939118,77.72325557118933,0.5304796627282635,89.24488826745824,0.4723156255641812,134.98620159346967,0.6169284467713787
155.21793633382086,0.6008962091648496,134.61632574447228,0.5368368094063165,131.50320401541086,0.45422193851964565,102.66521698858048,0.4798271515783702,78.45684267170083,0.5211086537882891,89.46064917937338,0.4659129205030992,138.6541370960272,0.624314639443724
158.76305408651902,0.6077635019023355,133.90739703389391,0.5289096507592626,135.63348432921512,0.4553421012799962,103.26934754194286,0.47621612404966795,79.40619068412747,0.5141613508254598,102.19054298236713,0.46341071392750394,143.40087715816045,0.6242878778760707
163.68240287818438,0.6112282328611991,138.6541370960272,0.5433608972921122,140.38022439134838,0.45536886284764955,108.69419332723803,0.48862202219757733,80.14696981503616,0.5081805864810468,102.40630389428227,0.45483171995403443,145.99000810114222,0.6245822551202583
167.32636494608468,0.6074102492093103,143.54471776610387,0.54338319859849,145.12696445348163,0.45271946764996046,111.8381380437159,0.4927433036162048,80.9740533107109,0.5030044532707467,106.72152213258525,0.44118523199133414,148.95672063997552,0.6169284467713787
168.5250366789466,0.6003779039314936,147.48764266620032,0.5365807754166239,147.7160953964634,0.44913341758440145,113.76971192181341,0.4848511898791732,84.17450683745227,0.5107257230714195,111.03674037088823,0.44059647750295877,154.48766863195422,0.6121731220575777
169.5079474998934,0.5941878046578805,150.97648250984787,0.5324094691068272,157.11710655848057,0.438535836793645,116.7615965670368,0.4791598964915448,87.6112699343864,0.505758983198503,118.80413319983356,0.4317651601773284,157.64109734456022,0.613363211258439
171.38340773423275,0.5879436104205917,155.09991327089293,0.5356476187928917,158.28838008030567,0.4462632394535716,120.67406110309815,0.47516944940366734,91.21550459628327,0.5080284915715498,123.55087326196681,0.4316848754743681,160.44598919945716,0.6235519347656014
176.29611772860846,0.5845243055073348,158.93566281605112,0.5424720309379092,161.0932719352026,0.4505250191023796,121.9326664226032,0.46852551854526486,96.0952972207642,0.504549933802732,124.94133247208666,0.40985040977669007,169.6517881078368,0.6218592656115223
179.7781669070544,0.5818092415397885,163.2508810543541,0.5465187622752165,165.6046364570648,0.4461628835748712,124.19815599771226,0.4594856840050015,99.96101355924392,0.5001391814273201,127.86609150026976,0.40792060339812636,170.64839803430203,0.6160873689308424
184.3954504220386,0.5849483734255353,167.76224557621626,0.5456356305426534,168.26317300807523,0.43937367971940994,127.43456967643948,0.4515304894299297,101.70017727346908,0.49147021761212045,136.0650061530454,0.40232743575856045,178.1383839764993,0.6150149946841588
189.14219048417186,0.5851624659667627,170.15523023563884,0.5388203513135811,171.01827388329943,0.4269480779997118,129.3764178836758,0.44780871998555694,103.88580729027188,0.48508949526732514,140.81174621517866,0.40232743575856045,182.66936312671743,0.6225483759785979
193.88893054630515,0.5840117185576654,172.7443611786206,0.5315835773939673,169.93946932372367,0.4358864415959559,139.08565891985748,0.44742067725458223,107.44971521029888,0.47939907800244724,145.89411436251328,0.3996616862695276,187.41610318885068,0.6225216144109446
198.8206085329371,0.584967488831002,176.19653576926297,0.5294984052476379,176.13488979443014,0.4222399536332556,142.9262031519471,0.4419506128262221,110.69152291182397,0.4746264869310545,147.28457357263312,0.3815872208271558,192.16284325098394,0.6203137850795369
201.97015742894524,0.5926824664773752,179.31677049542054,0.5356803273755791,179.67953334732178,0.42722333983843275,144.5516020217079,0.4352240927965336,113.15512023332786,0.48325441634251887,152.03131363476638,0.3817210286654229,194.75197419396574,0.6181059557481293
204.24545431823225,0.5992390505524645,180.2959930956508,0.5436285129686464,183.96392859820833,0.4347089326192052,145.55848627731194,0.4304003202270037,114.52487511351643,0.4915237407474273,155.05196640157845,0.3817210286654229,200.36175790375958,0.6178115785039417
208.99219438036553,0.6002024669879877,181.84227963104271,0.5505709096440726,187.847625012681,0.4350453637554197,148.1476172202937,0.4323539146657038,119.23565502366384,0.4908011784207848,165.15676910960457,0.3776733415578423,208.5606725565352,0.6204342121339774
213.7389344424988,0.6031462394298646,186.5530595411901,0.5502921433143494,190.22099504374762,0.4288949820464985,151.59979181093607,0.4400077230145834,123.07619925575347,0.4850768790997171,168.47229512270067,0.37542135563980655,213.30741261866845,0.6205144968369376
218.48567450463204,0.6050998338685646,191.06744169818396,0.5457570868881574,198.72651730819214,0.41390110951688663,155.48348822540873,0.427840130254826,123.82057440186074,0.47816637329241135,173.17588300245092,0.3622921305490361,216.1123044735654,0.6210497281900061
223.2324145667653,0.603173000997518,196.345285543493,0.5443984226842142,201.87208428716562,0.41785583538946053,154.8362054896633,0.4351504984854867,124.50981064825635,0.47108087656772735,177.49110124075386,0.3620304618875359,221.72208818335926,0.6185475216144108
225.8215455097471,0.5969107941666165,200.4945338495535,0.5471383954954996,205.27446789813524,0.42306970927209236,159.613768539213,0.4291578188716661,125.39464832742351,0.46302267119652923,184.3954504220386,0.3581708491304086,230.56828557188035,0.6172228240155664
230.56828557188035,0.5964826090841616,205.54001978972315,0.5465187622752165,209.31583574823824,0.4200881961578838,165.06327271444133,0.4331487332250105,127.86609150026976,0.45577793252463766,189.14219048417186,0.3583046569686757,235.3150256340136,0.6172228240155664
235.07965009374252,0.5930838899921766,210.65663570085385,0.5471610398988986,212.16976417402495,0.41412928709372104,169.72370841180853,0.4323003915303969,130.85355028063336,0.4489115024310908,191.9470823390688,0.3583180377525024,244.59274484636498,0.6172228240155664
237.08426511171783,0.5858716475095784,214.93075662260154,0.5495581117444269,215.39310143384827,0.4102756213516278,174.4704484739418,0.4309355515800722,133.1439353455788,0.4430420730700564,195.61501784162633,0.34757326833965213,253.00742041105573,0.6148678060620649
240.3755997498416,0.5809341382775215,219.78023997612294,0.5551359870596194,219.58107605743206,0.40712804927915963,178.9900717866906,0.4360568705268014,136.39694601753024,0.45022034894755597,199.71447516801413,0.3470213110068002,257.754160473189,0.6148678060620649
244.30506363047814,0.5764515756955728,223.80777699853903,0.5520019101366516,222.3334107671188,0.4031369731800766,183.5593768883674,0.43480092550801386,141.24326803900897,0.45060530380533986,210.1539839060625,0.339693015956782,267.0318796855404,0.6151621833062526
247.05858383968095,0.5699963032694573,225.10234247002992,0.5449041476934597,227.11611098123794,0.40524444663278386,186.44517908523252,0.429679988030999,145.89753913889288,0.446105537358471,213.21151888003956,0.337499024871896,275.8780770740615,0.6154297989827868
251.71285493956483,0.5711394045163678,227.01652902189247,0.5389411214650427,231.86285104337125,0.4027020977057084,189.6353582828351,0.42341746261000635,148.26530499042923,0.43874992933487245,222.25429843274995,0.328438747467453,280.62481713619474,0.6154565605504403
256.4595950016982,0.5706041731632994,231.86285104337125,0.5364564128375285,235.4876343635457,0.3998252291829652,190.9401980834647,0.4155417031643186,150.69359598089244,0.43409074040641105,222.58513183101982,0.3218888537842771,283.6454699030068,0.6164378180310659
261.2638713070088,0.5705149679377879,235.87600400499295,0.5311174800906702,237.90415657699535,0.39451305800376024,192.16284325098394,0.4139553369039738,154.7745595148304,0.43163899850124793,235.5180947275808,0.31971132799271235,289.68677543663097,0.6136902970853142
266.25182100400104,0.5717981507970675,238.30248441437718,0.5256941454765971,242.65089663912866,0.39164957026484376,194.931774953895,0.4218053967489786,159.7987064637117,0.43310323855999966,238.76720022465597,0.318626172661197,297.022646441746,0.6172228240155664
270.2143531362889,0.5792481595153557,243.08241846295894,0.526046163020346,245.41982834203966,0.38741232205305143,195.83077875354147,0.418370995566789,164.6173668298167,0.42911576497963927,245.2400275821104,0.30820700232146336,301.7693865038793,0.6172228240155664
268.97372789277676,0.5703187164416628,247.55175163834414,0.5235267525798307,249.5822159344028,0.39147227487913977,200.2590146123714,0.42261142967949245,168.0640090893843,0.4226847544143085,249.1237239965831,0.30753796313012777,311.5505478440326,0.6161434407868782
274.28144632588936,0.5829573127921205,249.55524582041338,0.520703885077531,254.67597146319955,0.39165135436935394,202.32322073935183,0.4321933452597832,169.72370841180853,0.41410252552606763,257.754160473189,0.30248002684363035,316.87265033793966,0.6193905109954938
279.042570448817,0.5831977208748738,254.30198588254663,0.5207473726249678,258.23962252499814,0.3906627374576237,205.37819910578673,0.4348929183968225,171.88131753096002,0.40848482644948614,262.5009005353223,0.3028279272231249,321.6193904000729,0.6195778419690677
283.6454699030068,0.586500544349434,258.18568229701935,0.5138617786887276,262.5009005353223,0.38806352019928475,209.3967460902064,0.42874779342440467,177.00881214353177,0.4075396446115306,266.38459694979497,0.29946361586098,330.465587788594,0.6181059557481293
288.6909558431765,0.5847507495413253,260.8227601093156,0.5117049362656271,266.5284375577384,0.3828004118941111,213.19234013231372,0.42560286319899965,180.43560309747826,0.40142698771751584,276.1768229520979,0.29223034643236845,338.4487415294545,0.6203271658633637
292.76907417827596,0.5802153990319724,263.7338200319803,0.5166088873414202,271.5628588357585,0.3835943384011627,215.50098188980584,0.4325011032877976,179.4329494479902,0.4085093578865017,279.4479394348394,0.2896612359376396,343.19548159158774,0.6204609737016308
294.6924285930624,0.578070650538605,267.1691820840319,0.5118357705963772,276.4893996578211,0.38667637894258217,216.99194511445032,0.43706395057270664,185.4382948296285,0.403112441743061,289.0874395702,0.2820579772165497,345.78461253456953,0.6207553509458185
299.1802555608975,0.5788199744329009,269.40524971660705,0.5069049517562335,280.897357235456,0.38911144684845045,220.75116407974113,0.434856121241299,189.75139776487345,0.4027949760875644,292.27590637961276,0.28045525666486126,352.4732008039391,0.6213441054341938
303.3875933432429,0.5757156325851036,274.33179053866957,0.5044027451806382,284.9400353744977,0.3812107747754976,222.8584289861124,0.427879380554051,193.15866284443845,0.396485179681605,301.7693865038793,0.2760185710560326,361.3193981924602,0.6197116498073348
306.08460474218225,0.5686085248325725,278.13526815255847,0.49960779276088896,287.7141042419782,0.37940806460394827,224.09545821442586,0.42503128071653523,196.01057951347073,0.3898164028805841,301.6830821391132,0.27274257286714404,365.8503773426783,0.6189890874806924
310.8673049563014,0.5669088466964889,280.79742586572684,0.495232894024192,289.68677543663097,0.385628217542823,227.54763280506828,0.43120316725660646,200.7932797275899,0.3890111945361884,305.0058001826065,0.27339020280435694,373.8335310835388,0.6215207317807064
313.45970500400915,0.5593375531812073,285.371557198328,0.4990705028256932,294.4335154987642,0.384557754836686,232.15952229725454,0.4282326332470762,204.84958487159466,0.38672544181661345,314.7150412187882,0.26897454414154176,382.760638814028,0.6175355998375157
316.57058506125844,0.554991474594291,290.11829726046125,0.4997127804493755,299.1802555608975,0.38552117127220936,234.451981986353,0.4264369320575314,208.69012910368426,0.3832223526107801,319.46178128092146,0.26894778257388835,385.9161421507871,0.6152112461802839
321.18786857624264,0.5544937094359372,294.86503732259456,0.5002212502347905,303.92699562303073,0.38404928505127095,237.70108748342815,0.43018937610550023,210.75751093239856,0.37674337708188577,329.5665839889475,0.26225293039925646,394.1150568035627,0.6154565605504403
325.9346086383759,0.5543599015976701,299.6117773847278,0.49781270914598225,308.67373568516405,0.382042167477264,241.5001717755812,0.42756537816025086,213.30741261866845,0.36928359009849354,332.88211000204365,0.2597605363984674,401.45092780867776,0.6192567031572267
330.3936674846223,0.5595248841547812,303.6572944831368,0.49218608954684956,313.4204757472973,0.3813731282859284,246.42671259764373,0.4310292170668592,216.82597518220783,0.3647603705195328,343.5982352938293,0.25633594779108404,405.37385347986225,0.6169819699066855
335.72683464067876,0.5644387196923755,308.67373568516405,0.4938519971332753,317.6206214992455,0.3757942334824443,250.1785551215016,0.42976993663338964,220.77605956957743,0.3621789085320408,346.4627182577314,0.2543397897162114,412.02321249252003,0.6131015425969388
339.8760829467393,0.567699513781839,313.1025122981592,0.49473090335515624,322.48243404773353,0.375989330558004,252.1875289457782,0.42623086798660004,223.26837471875118,0.3560856769840791,355.27809265883604,0.24793995196594937,419.14332258571994,0.6161523613094293
345.22031476494533,0.5693525552299699,317.7356939856002,0.5015593286174618,327.4988752497607,0.37483996058253594,257.1898627035648,0.428572299298062,227.97915462889856,0.35338052852044544,360.0248327209693,0.24777938256002885,423.8900626478532,0.616634069527191
348.836088288798,0.5741386116340981,322.48243404773353,0.5026030297559454,331.97591417200005,0.37856316368231874,261.05222012674915,0.42747566319059366,231.62311669679886,0.3496666176316534,372.5389656120479,0.24512998736233976,431.8732163887137,0.6139846743295019
352.25743989202397,0.5808806151422147,327.2291741098668,0.5041552006798441,336.7226542341333,0.3788843024941598,263.6105280823145,0.4216722260908937,233.9395498205545,0.34317600825459865,376.4226620265206,0.2442048017377499,441.15093560106504,0.6143325747089964
357.0041799541572,0.5814426080629366,332.0992061216659,0.5015956478878486,341.2844563717679,0.3768638041363262,266.7082383176677,0.42109398507552503,237.20708286157716,0.343633142148217,382.895489383975,0.23632543160436276,445.8976756631983,0.6148678060620649
361.7509200162905,0.577000187832468,334.9349209639792,0.5007335431012989,344.3462064551352,0.37539191791538784,267.64596843483736,0.4285270104912639,241.55549508632865,0.3410969689675232,387.6422294461083,0.23624514690140247,454.7438730517194,0.6161925036609095
366.49766007842373,0.5754480169085693,336.224744437406,0.5088014205409042,348.46621243980064,0.3741723550466103,270.26829336426766,0.4364751960843313,245.5719674465952,0.33711155396929,390.23136038909007,0.23629867003670935,464.0215922640707,0.6156171299563609
371.244400140557,0.5737887997140569,338.8443032012989,0.5168647151845833,353.1204835396846,0.3775462241114885,275.3849092753983,0.438430702063578,247.86511867707807,0.3304257938657198,398.4302750418657,0.2281191880374946,468.5525714142889,0.6148678060620649
374.943158630531,0.5680618242362239,343.627003415418,0.5193557711069897,357.86722360181784,0.3788575409265064,279.8645167799223,0.4380171721253143,250.84981129190427,0.3266935109483402,400.372123249102,0.224670768891296,475.4569205955736,0.618400332992317
379.60023182018006,0.5648236745501594,348.70937156275266,0.5217137625680082,362.6139636639511,0.3758334837816693,284.50851355066743,0.43999434223075673,255.59655135403753,0.3289739788205215,411.3759297567746,0.22345311756306518,484.73463980792496,0.6185073792629308
381.6009239124841,0.5576515744190415,353.1204835396846,0.5270631025911762,366.9291819022541,0.37141782511885413,289.1473731568431,0.44117051312912475,260.5282293406695,0.3273243193287425,416.12266981890787,0.22334607129245143,489.4813798700583,0.6175172012597541
384.1900548554659,0.5525401149972371,357.6822856773191,0.5292040280034502,371.7568323063555,0.3698539460091071,293.7032477968976,0.43898872486162605,264.6297415328851,0.3229437055759496,420.22212714529564,0.2203287045395278,497.4645336109187,0.6198722192132554
388.9367949175992,0.5521922146177427,362.6139636639511,0.5284011809738475,376.0419074760821,0.3695996127282832,298.3172119132369,0.4419077943179766,268.0798612576997,0.3149184211808332,420.8694098810411,0.21389329089575826,,
393.86333573966175,0.5495160578524001,367.36070372608435,0.5241193301492995,381.3492028485831,0.3712706364967604,302.9201113674267,0.4435893128188668,270.5036689045387,0.3064675004239907,433.3503487856712,0.21082371621277562,,
398.17136194756745,0.5533233368772275,372.1074437882176,0.5223530666841734,385.9161421507871,0.37008331494520336,307.62575411300475,0.4409749625312001,273.7744081828888,0.301797606868468,437.9145219223378,0.21039347254819363,,
403.17701510399894,0.5538781933799084,376.51855576514953,0.527241513042199,390.4830814529911,0.37406722031654327,312.5574320996367,0.4375724203581217,277.765985053319,0.3005281050029086,447.1922411346892,0.20332841868768925,,
406.197667870811,0.55045271272027,381.6009239124841,0.5290969817328366,395.13708217579244,0.3740982073948788,317.13156343223784,0.4329426691540791,282.8399624985236,0.30153266734869905,451.93898119682245,0.2033016571200359,,
410.9444079329443,0.5534018374756775,386.3476639746174,0.5281870884326201,399.7580344998051,0.37465597480491863,320.0371437126952,0.42976993663338964,287.7141042419782,0.30276484638508466,463.1315785024208,0.19639215487151707,,
415.0936562390048,0.5597286837853727,391.3245490094601,0.5292236531530627,402.34716544278683,0.3679305869954001,325.0445948767259,0.43220672604360993,292.548446478874,0.3029828626148026,465.8195998633637,0.19434991273996505,,
419.7076203553442,0.5627630338408457,395.4712682498865,0.5263023094536002,407.06071151847163,0.3651288567202992,329.38678322901825,0.43701042743739976,295.78972694508803,0.30139809489421326,477.3226178927222,0.18973511652961117,,
425.0228074354077,0.5625054537521814,397.0494052056087,0.5228749172534151,411.8649878237823,0.3681404251335646,334.1335232911515,0.4367428117608655,297.022646441746,0.2946834901339324,480.8509433934523,0.18855068102946781,,
429.499846357647,0.560327731184384,401.6666887205929,0.5221684118673647,416.73399240266747,0.3690873386023683,338.51038750428734,0.43822043260344395,299.94740546992915,0.289940745644242,491.6389889892097,0.18507702954805316,,
434.2465864197803,0.5635123577351415,403.6085369278292,0.5146992583352936,421.0217117012165,0.36883769515509157,343.50008523193856,0.4393843359092448,304.1787166869318,0.2923775350544623,496.385729051343,0.1851305526833601,,
439.0652467858853,0.5633763197662367,404.9031023993201,0.5112838132635252,425.91282119705767,0.36529109872419807,347.9709897753097,0.43888908948667027,309.50980921883524,0.2921015563880363,499.40638181815507,0.18566578403642853,,
443.74006654404684,0.5608629625374525,409.6498424614534,0.513521749358543,430.7944118291379,0.36068643648983056,351.39439624436335,0.4336996392105617,313.8519975711276,0.2931670013002383,,,,
447.5806107761365,0.5561689835710417,413.993828821345,0.5161533035111298,435.5986881344486,0.35970161080018453,353.79473638941937,0.42497608498325007,318.59873763326084,0.29466564908883014,,,,
448.9183284300104,0.54938522352165,419.14332258571994,0.5164387602327664,440.668646503843,0.35927909287323284,357.3398080393586,0.42342447159201085,323.3454776953941,0.2915613072410328,,,,
451.8670608928507,0.544070078834928,424.0339032557966,0.5148040744752695,444.4233094317781,0.35986351828448776,358.1549048177047,0.42627011828582506,327.793471879491,0.2880637762069428,,,,
456.6857212589557,0.5432003278861917,427.97682815589303,0.5084590904424596,446.3291974870286,0.35605668528578793,362.0745613841632,0.4225168084224321,329.11217843203536,0.2843089224069545,,,,
461.1447801052021,0.5384082231717183,432.95202094828943,0.5046101473299524,451.44581339815915,0.35707744793771146,367.0200286020078,0.4235071038009056,333.3783600994485,0.28553326412709873,,,,
464.1654328720142,0.53711950501383,437.8929458311462,0.5015325670498084,455.5239317332588,0.3540042789049829,370.85603049910975,0.419636817716796,335.5850057894898,0.2816060040739586,,,,
469.1382081752014,0.5386661537094828,442.2657003126266,0.5001833380139482,459.9005588464913,0.3490745922850093,372.34281932848864,0.41214893108736755,339.80495297577824,0.28497605005774346,,,,
472.61883475422815,0.5409111845607603,446.91483424794114,0.4967594503047653,464.0832382389036,0.3543649719019822,374.26505290736907,0.4070374716655633,345.04143606019517,0.2828266289097065,,,,
474.16235512408275,0.5490008976750717,449.6950677129049,0.4938787587009287,469.1998541500343,0.3544509912265824,379.1844016990345,0.40315169204228596,349.3695630710058,0.28663717879280254,,,,
475.67268150748873,0.5553233180331933,453.66506849214363,0.4949759829747192,473.9465942121676,0.35533412295914546,383.37777848119714,0.40473440263750676,354.271208403232,0.2865194278951274,,,,
480.41942156962205,0.5555374105744209,458.3122265949314,0.4925200944969856,479.0632101232983,0.35623637009717524,388.3973926378113,0.4038729162905458,357.2312967035416,0.27868899319973517,,,,
484.7634079295136,0.5575034937446924,460.97396938326926,0.4891503242161641,483.14132845839777,0.3535287464336029,389.6559979573163,0.40013596071849666,358.85355919914423,0.2746938734571881,,,,
489.94609568033707,0.5596154617683774,464.9462818865642,0.4948880521095722,486.72627899483405,0.3507661292189185,394.54657862739305,0.398408538695312,362.41089457038385,0.2814249699398324,,,,
494.4272838508824,0.5628309670510429,470.0149509283805,0.4931591698818033,490.90872128734316,0.34890928814019617,399.0236175496323,0.3966790723857094,366.651775015506,0.28634280154861486,,,,
498.0398960426925,0.5602117643912191,471.7889850930161,0.49134711440091466,495.9542072275127,0.35003533256376723,402.04841956475053,0.39186572138819836,371.6759219643873,0.28508500786890384,,,,
39.59561920808762,0.5873563218390804,474.8096378598282,0.49612673038381644,499.19062090623993,0.3485299943832621,406.2484351442028,0.3975135020006679,375.7538031995836,0.27768811056949705,,,,
,,479.55637792196137,0.4943872284863438,,,411.6533366435226,0.3960614058465656,379.55119524929023,0.2749356833363423,,,,
,,484.3031179840947,0.4965549154662713,,,414.05136506452243,0.39437925016549313,381.63688406447,0.26841032109018204,,,,
,,489.049858046228,0.49759861660475485,,,416.12266981890787,0.3990357629371891,386.48251454456437,0.2661595617439971,,,,
,,493.8775084503294,0.4987175846522637,,,421.18106453158526,0.3987131373715895,391.1451713101425,0.2677277699308645,,,,
,,497.896055434749,0.5029676561152233,,,425.2709324841102,0.3936727447794427,395.4096222750536,0.2729084945865953,,,,
,,,,,,425.9243798173389,0.39101493880334826,400.15636233718686,0.27025909938890613,,,,
,,,,,,431.09315770717427,0.3924771202799727,403.13778584728715,0.2639968925580046,,,,
,,,,,,435.42607940491644,0.3952035064492186,406.0127299463124,0.2577251280243697,,,,
,,,,,,439.2588783735014,0.40031208385604483,410.27015508320943,0.2603456111712904,,,,
,,,,,,444.36577318860066,0.40097330043529716,414.987086071986,0.26017421389424694,,,,
,,,,,,448.7950364803446,0.40127608845789015,420.0063662333805,0.2620198817476078,,,,
,,,,,,451.1936253192974,0.3944327733008,423.7310809232841,0.25848541812495973,,,,
