0.25	0.00044135098623470953	0.0
0.5	0.02013508189727534	0.019548077789599123
0.75	0.07089711652004672	0.0418486066452392
1.0	0.05182860723068445	0.03227060813735859
1.25	0.3422133635292979	0.11907234962373466
1.5	9.62673674191281	0.6108768028103606
1.75	17.06229365864966	0.8202508766890831
2.0	20.11500029445298	0.8317185802453381
2.25	22.13586052866826	0.9561787249544691
2.5	25.601565916415844	1.0171342459316377
2.75	26.370223775412548	0.9950877568827777
3.0	27.560931677849513	1.200414785981512
3.25	27.142000787098063	1.212936682802199
3.5	26.83292739455924	1.081612555935827
3.75	28.41256239516438	1.1549903900126919
4.0	25.35168973732057	1.1825091605453144
4.25	25.77850762638431	1.0829133380443041
4.5	26.036989767289807	1.1161729648214833
4.75	28.447582832318854	1.216944604459083
5.0	25.387010753268203	1.0433282471059429
