0.25	0.0007071254665877475	2.863705535267003e-6
0.5	0.12584687855380233	0.06558879265406901
0.75	0.9595377943329477	0.2692183855365722
1.0	2.3554212099354017	0.3683954013945412
1.25	12.23537126391686	0.5484797861199712
1.5	16.496040215063697	0.6735656910223787
1.75	18.785396733516794	0.8943539166022832
2.0	19.398970081374287	0.8869462933568959
2.25	19.86946898915314	0.7982779742855488
2.5	17.77437657963461	0.8132380692945917
2.75	18.099847064887143	0.7756728960567103
3.0	19.25837757906645	0.8402836256398025
3.25	17.77769394922573	0.8076542582798624
3.5	18.3265627092757	0.7214102026509539
3.75	17.630022721678866	0.8497133251964366
4.0	18.174960134788808	0.8079092921128674
4.25	16.69267401057005	0.8208217910378964
4.5	17.631619160775088	0.8547162206978031
4.75	16.192939391621024	0.8050262609747664
5.0	16.694847269861636	0.800890448199191
